record_type,identifier,qualified_names,declaration_kinds,header,line,declaration_sites,external_use_count,external_file_count,direct_reference_file_count,inferred_transitive_file_count,unresolved_reference_file_count,explicit_include_count,explicit_include_file_count,unqualified_include_count,unqualified_include_file_count,cmake_dependency_count,disposition,confidence,notes
symbol,_MM_HINT_NTA,_MM_HINT_NTA,function_macro,Linux_Win32Wrapper.h,35,Linux_Win32Wrapper.h:35,0,0,0,0,0,0,0,0,0,,zero_external_use_unresolved,high,
symbol,_MM_HINT_T0,_MM_HINT_T0,function_macro,Linux_Win32Wrapper.h,32,Linux_Win32Wrapper.h:32,0,0,0,0,0,0,0,0,0,,zero_external_use_unresolved,high,
symbol,_MM_HINT_T1,_MM_HINT_T1,function_macro,Linux_Win32Wrapper.h,33,Linux_Win32Wrapper.h:33,0,0,0,0,0,0,0,0,0,,zero_external_use_unresolved,high,
symbol,_MM_HINT_T2,_MM_HINT_T2,function_macro,Linux_Win32Wrapper.h,34,Linux_Win32Wrapper.h:34,0,0,0,0,0,0,0,0,0,,zero_external_use_unresolved,high,
symbol,_OVERLAPPED,_OVERLAPPED,struct,AppleSpecific.h;LinuxSpecific.h,288,AppleSpecific.h:336;LinuxSpecific.h:288,0,0,0,0,0,0,0,0,0,,dependency_forward_declaration,medium,Visibility is inferred lexically for nested declarations.; 2 declaration sites are aggregated by unqualified identifier; declaration supplies a dependency name only; identifier matches are not CryCommon use evidence
symbol,_O_APPEND,_O_APPEND,object_macro,LinuxSpecific.h,203,LinuxSpecific.h:203,1,1,0,0,1,0,0,0,0,,active_external_use,high,some references have no directly or internally inferred CryCommon include
symbol_reference,_O_APPEND,_O_APPEND,object_macro,LinuxSpecific.h,,Code/Framework/AzCore/Platform/Common/WinAPI/AzCore/IO/SystemFile_WinAPI.h,1,1,,,,,,,,,unresolved_identifier_match,low,Exact per-file lexical match record; unresolved matches may be coincidental.
symbol,_O_BINARY,_O_BINARY,object_macro,LinuxSpecific.h,208,LinuxSpecific.h:208,1,1,0,0,1,0,0,0,0,,active_external_use,high,some references have no directly or internally inferred CryCommon include
symbol_reference,_O_BINARY,_O_BINARY,object_macro,LinuxSpecific.h,,Code/Framework/AzCore/Platform/Common/WinAPI/AzCore/IO/SystemFile_WinAPI.h,1,1,,,,,,,,,unresolved_identifier_match,low,Exact per-file lexical match record; unresolved matches may be coincidental.
symbol,_O_CREAT,_O_CREAT,object_macro,LinuxSpecific.h,204,LinuxSpecific.h:204,1,1,0,0,1,0,0,0,0,,active_external_use,high,some references have no directly or internally inferred CryCommon include
symbol_reference,_O_CREAT,_O_CREAT,object_macro,LinuxSpecific.h,,Code/Framework/AzCore/Platform/Common/WinAPI/AzCore/IO/SystemFile_WinAPI.h,1,1,,,,,,,,,unresolved_identifier_match,low,Exact per-file lexical match record; unresolved matches may be coincidental.
symbol,_O_EXCL,_O_EXCL,object_macro,LinuxSpecific.h,206,LinuxSpecific.h:206,1,1,0,0,1,0,0,0,0,,active_external_use,high,some references have no directly or internally inferred CryCommon include
symbol_reference,_O_EXCL,_O_EXCL,object_macro,LinuxSpecific.h,,Code/Framework/AzCore/Platform/Common/WinAPI/AzCore/IO/SystemFile_WinAPI.h,1,1,,,,,,,,,unresolved_identifier_match,low,Exact per-file lexical match record; unresolved matches may be coincidental.
symbol,_O_NOINHERIT,_O_NOINHERIT,object_macro,LinuxSpecific.h,210,LinuxSpecific.h:210,1,1,0,0,1,0,0,0,0,,active_external_use,high,some references have no directly or internally inferred CryCommon include
symbol_reference,_O_NOINHERIT,_O_NOINHERIT,object_macro,LinuxSpecific.h,,Code/Framework/AzCore/Platform/Common/WinAPI/AzCore/IO/SystemFile_WinAPI.h,1,1,,,,,,,,,unresolved_identifier_match,low,Exact per-file lexical match record; unresolved matches may be coincidental.
symbol,_O_RANDOM,_O_RANDOM,object_macro,LinuxSpecific.h,214,LinuxSpecific.h:214,1,1,0,0,1,0,0,0,0,,active_external_use,high,some references have no directly or internally inferred CryCommon include
symbol_reference,_O_RANDOM,_O_RANDOM,object_macro,LinuxSpecific.h,,Code/Framework/AzCore/Platform/Common/WinAPI/AzCore/IO/SystemFile_WinAPI.h,1,1,,,,,,,,,unresolved_identifier_match,low,Exact per-file lexical match record; unresolved matches may be coincidental.
symbol,_O_RAW,_O_RAW,object_macro,LinuxSpecific.h,209,LinuxSpecific.h:209,0,0,0,0,0,0,0,0,0,,zero_external_use_unresolved,high,
symbol,_O_RDONLY,_O_RDONLY,object_macro,LinuxSpecific.h,200,LinuxSpecific.h:200,1,1,0,0,1,0,0,0,0,,active_external_use,high,some references have no directly or internally inferred CryCommon include
symbol_reference,_O_RDONLY,_O_RDONLY,object_macro,LinuxSpecific.h,,Code/Framework/AzCore/Platform/Common/WinAPI/AzCore/IO/SystemFile_WinAPI.h,1,1,,,,,,,,,unresolved_identifier_match,low,Exact per-file lexical match record; unresolved matches may be coincidental.
symbol,_O_RDWR,_O_RDWR,object_macro,LinuxSpecific.h,202,LinuxSpecific.h:202,1,1,0,0,1,0,0,0,0,,active_external_use,high,some references have no directly or internally inferred CryCommon include
symbol_reference,_O_RDWR,_O_RDWR,object_macro,LinuxSpecific.h,,Code/Framework/AzCore/Platform/Common/WinAPI/AzCore/IO/SystemFile_WinAPI.h,1,1,,,,,,,,,unresolved_identifier_match,low,Exact per-file lexical match record; unresolved matches may be coincidental.
symbol,_O_SEQUENTIAL,_O_SEQUENTIAL,object_macro,LinuxSpecific.h,213,LinuxSpecific.h:213,1,1,0,0,1,0,0,0,0,,active_external_use,high,some references have no directly or internally inferred CryCommon include
symbol_reference,_O_SEQUENTIAL,_O_SEQUENTIAL,object_macro,LinuxSpecific.h,,Code/Framework/AzCore/Platform/Common/WinAPI/AzCore/IO/SystemFile_WinAPI.h,1,1,,,,,,,,,unresolved_identifier_match,low,Exact per-file lexical match record; unresolved matches may be coincidental.
symbol,_O_SHORT_LIVED,_O_SHORT_LIVED,object_macro,LinuxSpecific.h,212,LinuxSpecific.h:212,0,0,0,0,0,0,0,0,0,,zero_external_use_unresolved,high,
symbol,_O_TEMPORARY,_O_TEMPORARY,object_macro,LinuxSpecific.h,211,LinuxSpecific.h:211,1,1,0,0,1,0,0,0,0,,active_external_use,high,some references have no directly or internally inferred CryCommon include
symbol_reference,_O_TEMPORARY,_O_TEMPORARY,object_macro,LinuxSpecific.h,,Code/Framework/AzCore/Platform/Common/WinAPI/AzCore/IO/SystemFile_WinAPI.h,1,1,,,,,,,,,unresolved_identifier_match,low,Exact per-file lexical match record; unresolved matches may be coincidental.
symbol,_O_TEXT,_O_TEXT,object_macro,LinuxSpecific.h,207,LinuxSpecific.h:207,1,1,0,0,1,0,0,0,0,,active_external_use,high,some references have no directly or internally inferred CryCommon include
symbol_reference,_O_TEXT,_O_TEXT,object_macro,LinuxSpecific.h,,Code/Framework/AzCore/Platform/Common/WinAPI/AzCore/IO/SystemFile_WinAPI.h,1,1,,,,,,,,,unresolved_identifier_match,low,Exact per-file lexical match record; unresolved matches may be coincidental.
symbol,_O_TRUNC,_O_TRUNC,object_macro,LinuxSpecific.h,205,LinuxSpecific.h:205,1,1,0,0,1,0,0,0,0,,active_external_use,high,some references have no directly or internally inferred CryCommon include
symbol_reference,_O_TRUNC,_O_TRUNC,object_macro,LinuxSpecific.h,,Code/Framework/AzCore/Platform/Common/WinAPI/AzCore/IO/SystemFile_WinAPI.h,1,1,,,,,,,,,unresolved_identifier_match,low,Exact per-file lexical match record; unresolved matches may be coincidental.
symbol,_O_WRONLY,_O_WRONLY,object_macro,LinuxSpecific.h,201,LinuxSpecific.h:201,1,1,0,0,1,0,0,0,0,,active_external_use,high,some references have no directly or internally inferred CryCommon include
symbol_reference,_O_WRONLY,_O_WRONLY,object_macro,LinuxSpecific.h,,Code/Framework/AzCore/Platform/Common/WinAPI/AzCore/IO/SystemFile_WinAPI.h,1,1,,,,,,,,,unresolved_identifier_match,low,Exact per-file lexical match record; unresolved matches may be coincidental.
symbol,_PACK,_PACK,object_macro,AppleSpecific.h;LinuxSpecific.h,85,AppleSpecific.h:121;LinuxSpecific.h:85,0,0,0,0,0,0,0,0,0,,zero_external_use_unresolved,high,2 declaration sites are aggregated by unqualified identifier
symbol,_PTRDIFF_T_DEFINED,_PTRDIFF_T_DEFINED,object_macro,AppleSpecific.h;LinuxSpecific.h,163,AppleSpecific.h:191;LinuxSpecific.h:163,0,0,0,0,0,0,0,0,0,,zero_external_use_unresolved,high,2 declaration sites are aggregated by unqualified identifier
symbol,_STLP_HASH_MAP,_STLP_HASH_MAP,object_macro,LinuxSpecific.h,72,LinuxSpecific.h:72,0,0,0,0,0,0,0,0,0,,zero_external_use_unresolved,high,
symbol,_WCHAR_T_DEFINED,_WCHAR_T_DEFINED,object_macro,AppleSpecific.h;LinuxSpecific.h,101,AppleSpecific.h:137;LinuxSpecific.h:101,0,0,0,0,0,0,0,0,0,,zero_external_use_unresolved,high,2 declaration sites are aggregated by unqualified identifier
symbol,__PACKED,__PACKED,object_macro,platform.h,333,platform.h:333;platform.h:337,0,0,0,0,0,0,0,4,4,,zero_external_use_unresolved,high,2 declaration sites are aggregated by unqualified identifier
symbol,__STDC_FORMAT_MACROS,__STDC_FORMAT_MACROS,object_macro,platform.h,56,platform.h:56,0,0,0,0,0,0,0,4,4,,zero_external_use_unresolved,high,
symbol,__assume,__assume,function_macro,AppleSpecific.h;Linux64Specific.h,110,AppleSpecific.h:454;Linux64Specific.h:110,0,0,0,0,0,0,0,0,0,,zero_external_use_unresolved,high,2 declaration sites are aggregated by unqualified identifier
symbol,__cdecl,__cdecl,object_macro,AppleSpecific.h;LinuxSpecific.h,56,AppleSpecific.h:57;LinuxSpecific.h:56,5,5,0,3,2,0,0,0,0,,active_external_use,high,2 declaration sites are aggregated by unqualified identifier; some references have no directly or internally inferred CryCommon include
symbol_reference,__cdecl,__cdecl,object_macro,AppleSpecific.h;LinuxSpecific.h,,Code/Framework/AzCore/AzCore/std/typetraits/config.h,1,1,,,,,,,,,unresolved_identifier_match,low,Exact per-file lexical match record; unresolved matches may be coincidental.
symbol_reference,__cdecl,__cdecl,object_macro,AppleSpecific.h;LinuxSpecific.h,,Code/Legacy/CrySystem/XML/XMLBinaryNode.h,1,1,,,,,,,,,inferred_transitive_reference,medium,Exact per-file lexical match record; unresolved matches may be coincidental.
symbol_reference,__cdecl,__cdecl,object_macro,AppleSpecific.h;LinuxSpecific.h,,Code/Legacy/CrySystem/XML/xml.cpp,1,1,,,,,,,,,inferred_transitive_reference,medium,Exact per-file lexical match record; unresolved matches may be coincidental.
symbol_reference,__cdecl,__cdecl,object_macro,AppleSpecific.h;LinuxSpecific.h,,Code/Legacy/CrySystem/XML/xml.h,1,1,,,,,,,,,inferred_transitive_reference,medium,Exact per-file lexical match record; unresolved matches may be coincidental.
symbol_reference,__cdecl,__cdecl,object_macro,AppleSpecific.h;LinuxSpecific.h,,Gems/EMotionFX/Code/MCore/Source/Config.h,1,1,,,,,,,,,unresolved_identifier_match,low,Exact per-file lexical match record; unresolved matches may be coincidental.
symbol,__debugbreak,__debugbreak,function_macro,AndroidSpecific.h;AppleSpecific.h;Linux64Specific.h,105,AndroidSpecific.h:125;AndroidSpecific.h:127;AppleSpecific.h:449;AppleSpecific.h:451;Linux64Specific.h:105;Linux64Specific.h:107,3,3,0,2,1,0,0,0,0,,active_external_use,high,6 declaration sites are aggregated by unqualified identifier; some references have no directly or internally inferred CryCommon include
symbol_reference,__debugbreak,__debugbreak,function_macro,AndroidSpecific.h;AppleSpecific.h;Linux64Specific.h,,Code/Framework/AzCore/Platform/Common/WinAPI/AzCore/Debug/Trace_WinAPI.cpp,1,1,,,,,,,,,unresolved_identifier_match,low,Exact per-file lexical match record; unresolved matches may be coincidental.
symbol_reference,__debugbreak,__debugbreak,function_macro,AndroidSpecific.h;AppleSpecific.h;Linux64Specific.h,,Code/Legacy/CrySystem/SystemInit.cpp,1,1,,,,,,,,,inferred_transitive_reference,medium,Exact per-file lexical match record; unresolved matches may be coincidental.
symbol_reference,__debugbreak,__debugbreak,function_macro,AndroidSpecific.h;AppleSpecific.h;Linux64Specific.h,,Code/Legacy/CrySystem/XML/XmlUtils.h,1,1,,,,,,,,,inferred_transitive_reference,medium,Exact per-file lexical match record; unresolved matches may be coincidental.
symbol,__fastcall,__fastcall,object_macro,AppleSpecific.h;LinuxSpecific.h,60,AppleSpecific.h:61;LinuxSpecific.h:60,0,0,0,0,0,0,0,0,0,,zero_external_use_unresolved,high,2 declaration sites are aggregated by unqualified identifier
symbol,__finite,__finite,object_macro,AndroidSpecific.h,133,AndroidSpecific.h:133;AndroidSpecific.h:135,0,0,0,0,0,0,0,0,0,,zero_external_use_unresolved,high,2 declaration sites are aggregated by unqualified identifier
symbol,__forceinline,__forceinline,object_macro,AppleSpecific.h;LinuxSpecific.h,54,AppleSpecific.h:55;LinuxSpecific.h:54,6,3,0,0,3,0,0,0,0,,active_external_use,high,2 declaration sites are aggregated by unqualified identifier; some references have no directly or internally inferred CryCommon include
symbol_reference,__forceinline,__forceinline,object_macro,AppleSpecific.h;LinuxSpecific.h,,Code/Editor/Util/fastlib.h,4,1,,,,,,,,,unresolved_identifier_match,low,Exact per-file lexical match record; unresolved matches may be coincidental.
symbol_reference,__forceinline,__forceinline,object_macro,AppleSpecific.h;LinuxSpecific.h,,Code/Framework/AzCore/AzCore/PlatformDef.h,1,1,,,,,,,,,unresolved_identifier_match,low,Exact per-file lexical match record; unresolved matches may be coincidental.
symbol_reference,__forceinline,__forceinline,object_macro,AppleSpecific.h;LinuxSpecific.h,,Gems/EMotionFX/Code/MCore/Source/Config.h,1,1,,,,,,,,,unresolved_identifier_match,low,Exact per-file lexical match record; unresolved matches may be coincidental.
symbol,__int32,__int32,alias,LinuxSpecific.h,147,LinuxSpecific.h:147,0,0,0,0,0,0,0,0,0,,zero_external_use_unresolved,medium,Access/export visibility is inferred lexically for nested aliases.
symbol,__int64,__int64,alias;object_macro,AppleSpecific.h;Linux32Specific.h;Linux64Specific.h;LinuxSpecific.h,55,AppleSpecific.h:84;AppleSpecific.h:178;Linux32Specific.h:64;Linux64Specific.h:55;LinuxSpecific.h:149,5,1,0,1,0,0,0,0,0,,active_external_use,medium,Access/export visibility is inferred lexically for nested aliases.; 5 declaration sites are aggregated by unqualified identifier
symbol_reference,__int64,__int64,alias;object_macro,AppleSpecific.h;Linux32Specific.h;Linux64Specific.h;LinuxSpecific.h,,Code/Legacy/CrySystem/LocalizedStringManager.cpp,5,1,,,,,,,,,inferred_transitive_reference,medium,Exact per-file lexical match record; unresolved matches may be coincidental.
symbol,__m128,__m128,alias,Linux_Win32Wrapper.h,17,Linux_Win32Wrapper.h:17,158,5,0,0,5,0,0,0,0,,active_external_use,medium,Access/export visibility is inferred lexically for nested aliases.; some references have no directly or internally inferred CryCommon include
symbol_reference,__m128,__m128,alias,Linux_Win32Wrapper.h,,Code/Framework/AzCore/AzCore/Math/Internal/SimdMathCommon_sse.inl,154,1,,,,,,,,,unresolved_identifier_match,low,Exact per-file lexical match record; unresolved matches may be coincidental.
symbol_reference,__m128,__m128,alias,Linux_Win32Wrapper.h,,Code/Framework/AzCore/AzCore/Math/SimdMathVec1.h,1,1,,,,,,,,,unresolved_identifier_match,low,Exact per-file lexical match record; unresolved matches may be coincidental.
symbol_reference,__m128,__m128,alias,Linux_Win32Wrapper.h,,Code/Framework/AzCore/AzCore/Math/SimdMathVec2.h,1,1,,,,,,,,,unresolved_identifier_match,low,Exact per-file lexical match record; unresolved matches may be coincidental.
symbol_reference,__m128,__m128,alias,Linux_Win32Wrapper.h,,Code/Framework/AzCore/AzCore/Math/SimdMathVec3.h,1,1,,,,,,,,,unresolved_identifier_match,low,Exact per-file lexical match record; unresolved matches may be coincidental.
symbol_reference,__m128,__m128,alias,Linux_Win32Wrapper.h,,Code/Framework/AzCore/AzCore/Math/SimdMathVec4.h,1,1,,,,,,,,,unresolved_identifier_match,low,Exact per-file lexical match record; unresolved matches may be coincidental.
symbol,__max,__max,function_macro;template_function,AppleSpecific.h;LinuxSpecific.h,316,AppleSpecific.h:367;LinuxSpecific.h:316,0,0,0,0,0,0,0,0,0,,zero_external_use_unresolved,medium,Free-function classification is lexical.; 2 declaration sites are aggregated by unqualified identifier
symbol,__min,__min,function_macro;template_function,AppleSpecific.h;LinuxSpecific.h,310,AppleSpecific.h:366;LinuxSpecific.h:310,0,0,0,0,0,0,0,0,0,,zero_external_use_unresolved,medium,Free-function classification is lexical.; 2 declaration sites are aggregated by unqualified identifier
symbol,__stdcall,__stdcall,object_macro,AppleSpecific.h;LinuxSpecific.h,58,AppleSpecific.h:59;LinuxSpecific.h:58,40,8,0,2,6,0,0,0,0,,active_external_use,high,2 declaration sites are aggregated by unqualified identifier; some references have no directly or internally inferred CryCommon include
symbol_reference,__stdcall,__stdcall,object_macro,AppleSpecific.h;LinuxSpecific.h,,Code/Editor/Util/fastlib.h,2,1,,,,,,,,,unresolved_identifier_match,low,Exact per-file lexical match record; unresolved matches may be coincidental.
symbol_reference,__stdcall,__stdcall,object_macro,AppleSpecific.h;LinuxSpecific.h,,Code/Framework/AzCore/Platform/Common/WinAPI/AzCore/std/parallel/config_WinAPI.h,9,1,,,,,,,,,unresolved_identifier_match,low,Exact per-file lexical match record; unresolved matches may be coincidental.
symbol_reference,__stdcall,__stdcall,object_macro,AppleSpecific.h;LinuxSpecific.h,,Code/Framework/AzCore/Platform/Common/WinAPI/AzCore/std/parallel/internal/thread_WinAPI.cpp,3,1,,,,,,,,,unresolved_identifier_match,low,Exact per-file lexical match record; unresolved matches may be coincidental.
symbol_reference,__stdcall,__stdcall,object_macro,AppleSpecific.h;LinuxSpecific.h,,Code/Framework/AzCore/Platform/Common/WinAPI/AzCore/std/parallel/internal/thread_WinAPI.h,1,1,,,,,,,,,unresolved_identifier_match,low,Exact per-file lexical match record; unresolved matches may be coincidental.
symbol_reference,__stdcall,__stdcall,object_macro,AppleSpecific.h;LinuxSpecific.h,,Code/Framework/AzCore/Platform/Windows/AzCore/Debug/StackTracer_Windows.cpp,21,1,,,,,,,,,unresolved_identifier_match,low,Exact per-file lexical match record; unresolved matches may be coincidental.
symbol_reference,__stdcall,__stdcall,object_macro,AppleSpecific.h;LinuxSpecific.h,,Code/Framework/AzCore/Platform/Windows/AzCore/std/parallel/internal/thread_Windows.cpp,2,1,,,,,,,,,unresolved_identifier_match,low,Exact per-file lexical match record; unresolved matches may be coincidental.
symbol_reference,__stdcall,__stdcall,object_macro,AppleSpecific.h;LinuxSpecific.h,,Code/Legacy/CrySystem/DebugCallStack.cpp,1,1,,,,,,,,,inferred_transitive_reference,medium,Exact per-file lexical match record; unresolved matches may be coincidental.
